filename,band,candidate_time,dm,snr,fil_file,wait_time,date,obs_time,file_path
CRAB_PH_Band_2024_07_22_15_25_11_tcand_501.4193280_dm_56.9_snr_43.1.h5,PH,2024-07-22 15:33:32.419328,56.9,43.0,CRAB_PH_Band_2024_07_22_15_25_11.fil,0 days 00:00:11.264448,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_25_11.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_13.1032320_dm_56.9_snr_26.4.h5,PH,2024-07-22 15:35:25.103232,56.9,26.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:00.933504,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_65.4023040_dm_56.9_snr_30.1.h5,PH,2024-07-22 15:36:17.402304,56.9,30.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:01.487232,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_99.5020800_dm_56.9_snr_86.9.h5,PH,2024-07-22 15:36:51.502080,56.9,86.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:15.324672,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_133.2633600_dm_56.9_snr_46.0.h5,PH,2024-07-22 15:37:25.263360,56.9,46.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:18.233856,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_135.5973120_dm_56.9_snr_23.9.h5,PH,2024-07-22 15:37:27.597312,56.9,23.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:00.338112,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_232.0097280_dm_56.9_snr_21.8.h5,PH,2024-07-22 15:39:04.009728,56.9,21.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:03.552192,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_258.1729920_dm_56.9_snr_16.5.h5,PH,2024-07-22 15:39:30.172992,56.9,16.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:19.938816,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_319.6940160_dm_56.9_snr_39.7.h5,PH,2024-07-22 15:40:31.694016,56.9,39.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:14.444544,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_341.6486400_dm_56.9_snr_17.3.h5,PH,2024-07-22 15:40:53.648640,56.9,17.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:03.314880,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_373.2449280_dm_56.9_snr_17.7.h5,PH,2024-07-22 15:41:25.244928,56.9,17.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:02.300544,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_442.7771520_dm_56.9_snr_24.4.h5,PH,2024-07-22 15:42:34.777152,56.9,24.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:18.754752,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_445.3480320_dm_56.9_snr_32.0.h5,PH,2024-07-22 15:42:37.348032,56.9,32.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:02.570880,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_483.0195840_dm_56.9_snr_22.4.h5,PH,2024-07-22 15:43:15.019584,56.9,22.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:01.962048,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_490.0222080_dm_56.9_snr_22.6.h5,PH,2024-07-22 15:43:22.022208,56.9,22.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:07.002624,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_517.5590400_dm_56.9_snr_19.6.h5,PH,2024-07-22 15:43:49.559040,56.9,19.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:05.920128,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_35_12_tcand_585.7240320_dm_56.9_snr_22.8.h5,PH,2024-07-22 15:44:57.724032,56.9,22.0,CRAB_PH_Band_2024_07_22_15_35_12.fil,0 days 00:00:08.152512,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_35_12.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_383.2617600_dm_56.9_snr_25.9.h5,PH,2024-07-22 15:51:36.261760,56.9,25.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:00.101376,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_415.4805120_dm_56.9_snr_23.2.h5,PH,2024-07-22 15:52:08.480512,56.9,23.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:27.449088,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_438.8559360_dm_56.9_snr_19.4.h5,PH,2024-07-22 15:52:31.855936,56.9,19.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:04.783488,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_440.2293120_dm_56.9_snr_41.3.h5,PH,2024-07-22 15:52:33.229312,56.9,41.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:01.373376,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_452.8473600_dm_56.9_snr_31.3.h5,PH,2024-07-22 15:52:45.847360,56.9,31.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:01.217472,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_492.3256320_dm_56.9_snr_26.0.h5,PH,2024-07-22 15:53:25.325632,56.9,26.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:06.867072,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_493.8819840_dm_56.9_snr_23.1.h5,PH,2024-07-22 15:53:26.881984,56.9,23.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:01.556352,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_45_13_tcand_552.9137280_dm_56.4_snr_22.2.h5,PH,2024-07-22 15:54:25.913728,56.4,22.0,CRAB_PH_Band_2024_07_22_15_45_13.fil,0 days 00:00:01.286016,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_45_13.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_2.0476800_dm_56.9_snr_18.8.h5,PH,2024-07-22 15:55:16.047680,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_13.9215360_dm_56.9_snr_27.1.h5,PH,2024-07-22 15:55:27.921536,56.9,27.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:02.198976,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_16.0865280_dm_56.9_snr_19.2.h5,PH,2024-07-22 15:55:30.086528,56.9,19.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:02.164992,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_40.0035840_dm_56.9_snr_16.0.h5,PH,2024-07-22 15:55:54.003584,56.9,16.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.575808,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_117.4715520_dm_56.9_snr_28.3.h5,PH,2024-07-22 15:57:11.471552,56.9,28.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:06.765504,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_132.7958400_dm_56.9_snr_71.3.h5,PH,2024-07-22 15:57:26.795840,56.9,71.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:06.697728,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_135.8067840_dm_56.9_snr_17.1.h5,PH,2024-07-22 15:57:29.806784,56.9,17.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:03.010944,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_136.1790720_dm_56.9_snr_32.3.h5,PH,2024-07-22 15:57:30.179072,56.9,32.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.372288,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_140.6916480_dm_56.9_snr_18.9.h5,PH,2024-07-22 15:57:34.691648,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:04.512576,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_149.3721600_dm_56.9_snr_17.3.h5,PH,2024-07-22 15:57:43.372160,56.9,17.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:01.386432,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_150.1641600_dm_56.9_snr_21.5.h5,PH,2024-07-22 15:57:44.164160,56.9,21.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.792000,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_157.0176000_dm_56.9_snr_86.3.h5,PH,2024-07-22 15:57:51.017600,56.9,86.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:06.853440,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_161.0770560_dm_56.9_snr_18.9.h5,PH,2024-07-22 15:57:55.077056,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:04.059456,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_183.1334400_dm_56.9_snr_20.2.h5,PH,2024-07-22 15:58:17.133440,56.9,20.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:15.832128,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_204.3102720_dm_56.9_snr_80.4.h5,PH,2024-07-22 15:58:38.310272,56.9,80.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:02.841792,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_209.7905280_dm_56.9_snr_19.0.h5,PH,2024-07-22 15:58:43.790528,56.9,19.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.879552,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_252.4485120_dm_56.9_snr_35.4.h5,PH,2024-07-22 15:59:26.448512,56.9,35.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:08.930688,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_259.4173440_dm_56.9_snr_22.4.h5,PH,2024-07-22 15:59:33.417344,56.9,22.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:05.162112,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_264.2885760_dm_56.9_snr_16.5.h5,PH,2024-07-22 15:59:38.288576,56.9,16.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:04.871232,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_267.4686720_dm_56.9_snr_20.5.h5,PH,2024-07-22 15:59:41.468672,56.9,20.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:03.180096,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_297.7793280_dm_56.9_snr_44.3.h5,PH,2024-07-22 16:00:11.779328,56.9,44.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.778176,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_307.8942720_dm_56.9_snr_23.4.h5,PH,2024-07-22 16:00:21.894272,56.9,23.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:00.169344,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_331.6081920_dm_56.9_snr_18.6.h5,PH,2024-07-22 16:00:45.608192,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:02.841408,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_336.2901120_dm_56.9_snr_18.4.h5,PH,2024-07-22 16:00:50.290112,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:04.681920,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_344.3278080_dm_56.9_snr_16.7.h5,PH,2024-07-22 16:00:58.327808,56.9,16.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:08.037696,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_348.0827520_dm_56.9_snr_18.7.h5,PH,2024-07-22 16:01:02.082752,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:03.314688,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_394.7328000_dm_56.9_snr_18.5.h5,PH,2024-07-22 16:01:48.732800,56.9,18.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:01.522368,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
CRAB_PH_Band_2024_07_22_15_55_14_tcand_413.3725440_dm_56.9_snr_68.8.h5,PH,2024-07-22 16:02:07.372544,56.9,68.0,CRAB_PH_Band_2024_07_22_15_55_14.fil,0 days 00:00:02.976960,2024-07-22,600.0,./2024-07-22/PH_Band/CRAB_PH_Band_2024_07_22_15_55_14.fil
